time_of_day,time_sec,phase_id,time_in_phase,queue_NS,queue_EW,avg_speed_NS,avg_speed_EW,ped_wait_NS,ped_wait_EW,emergency_request,v2x_msg_rate,label
14:44:33,27873,2,1,0,61,70.0,17.2,0.0,1.0,0,42,normal
14:44:34,27874,2,2,0,64,70.0,17.8,0.0,1.0,0,36,normal
14:44:35,27875,2,3,0,66,70.0,18.200000000000003,0.0,2.0,0,55,normal
14:44:36,27876,2,4,0,66,70.0,18.200000000000003,0.0,2.0,0,32,normal
14:44:37,27877,2,5,0,68,70.0,18.6,0.0,2.0,0,44,normal
14:44:38,27878,2,6,0,71,70.0,19.2,1.0,2.0,0,27,normal
14:44:39,27879,2,7,0,75,70.0,20.0,0.0,2.0,0,33,normal
14:44:40,27880,2,8,0,76,70.0,20.2,0.0,2.0,0,37,normal
14:44:41,27881,2,9,0,78,70.0,20.6,0.0,2.0,0,33,normal
14:44:42,27882,2,10,0,79,70.0,20.8,0.0,2.0,0,32,normal
14:44:43,27883,2,11,0,79,70.0,20.8,0.0,2.0,0,37,normal
14:44:44,27884,2,12,0,80,70.0,21.200000000000003,0.0,2.0,0,31,normal
14:44:45,27885,2,13,0,80,70.0,21.200000000000003,0.0,2.0,0,56,normal
14:44:46,27886,2,14,0,80,70.0,21.200000000000003,0.0,2.0,0,41,normal
14:44:47,27887,2,15,0,80,70.0,21.200000000000003,0.0,2.0,0,55,normal
14:44:48,27888,3,0,1,75,5.2,30.0,0.0,0.0,0,21,normal
14:44:49,27889,3,1,1,69,5.2,30.0,1.0,0.0,0,34,normal
14:44:50,27890,3,2,2,63,5.4,30.0,1.0,0.0,0,45,normal
14:44:51,27891,3,3,2,57,5.4,30.0,1.0,0.0,0,25,normal
14:44:52,27892,3,4,2,50,5.4,30.0,1.0,0.0,0,15,normal
14:44:53,27893,3,5,2,44,5.4,34.79997978365803,1.0,0.0,0,13,normal
14:44:54,27894,3,6,3,37,5.6,40.39997641600869,1.0,1.0,0,15,normal
14:44:55,27895,3,7,3,32,5.6,44.39997304885629,2.0,0.0,0,15,normal
14:44:56,27896,3,8,5,26,6.0,49.19996968220069,2.0,0.0,0,15,normal
14:44:57,27897,3,9,8,20,6.6,53.999966316041714,2.0,0.0,0,10,normal
14:44:58,27898,3,10,10,14,7.0,58.79996295037918,2.0,0.0,0,9,normal
14:44:59,27899,3,11,14,7,7.800000000000001,64.39995958521294,2.0,0.0,0,8,normal
14:45:00,27900,3,12,14,1,7.800000000000001,69.19995622054279,2.0,0.0,0,6,normal
14:45:01,27901,3,13,17,0,8.4,70.0,2.0,0.0,0,14,normal
14:45:02,27902,3,14,18,0,8.6,70.0,2.0,0.0,0,17,normal
14:45:03,27903,3,15,18,0,8.6,70.0,2.0,0.0,0,14,normal
14:45:04,27904,3,16,18,0,8.6,70.0,2.0,1.0,0,10,normal
14:45:05,27905,3,17,18,0,8.6,70.0,2.0,1.0,0,14,normal
14:45:06,27906,3,18,18,0,8.6,70.0,2.0,1.0,0,7,normal
14:45:07,27907,3,19,20,0,9.0,70.0,3.0,1.0,0,16,normal
14:45:08,27908,3,20,22,0,9.4,70.0,3.0,1.0,0,6,normal
14:45:09,27909,3,21,24,0,9.8,70.0,3.0,1.0,0,6,normal
14:45:10,27910,3,22,24,0,9.8,70.0,3.0,1.0,0,10,normal
14:45:11,27911,3,23,26,0,10.2,70.0,3.0,0.0,0,15,normal
14:45:12,27912,3,24,26,0,10.2,70.0,3.0,0.0,0,15,normal
14:45:13,27913,3,25,26,0,10.2,70.0,3.0,0.0,0,15,normal
14:45:14,27914,3,26,26,0,10.2,70.0,3.0,0.0,0,13,normal
14:45:15,27915,3,27,26,0,10.2,70.0,3.0,0.0,0,10,normal
14:45:16,27916,3,28,28,0,10.6,70.0,3.0,0.0,0,16,normal
14:45:17,27917,3,29,29,0,10.8,70.0,4.0,0.0,0,9,normal
14:45:18,27918,3,30,31,0,11.2,70.0,5.0,0.0,0,12,normal
14:45:19,27919,3,31,32,0,11.4,70.0,6.0,0.0,0,11,normal
14:45:20,27920,3,32,35,0,12.0,70.0,6.0,0.0,0,28,normal
14:45:21,27921,3,33,35,0,12.0,70.0,6.0,0.0,0,22,normal
14:45:22,27922,3,34,37,0,12.4,70.0,6.0,1.0,0,20,normal
14:45:23,27923,3,35,38,0,12.6,70.0,6.0,1.0,0,21,normal
14:45:24,27924,3,36,38,0,12.6,70.0,6.0,0.0,0,11,normal
14:45:25,27925,3,37,39,0,12.8,70.0,6.0,0.0,0,13,normal
14:45:26,27926,3,38,43,0,13.6,70.0,6.0,0.0,0,21,normal
14:45:27,27927,4,0,43,0,13.6,70.0,7.0,0.0,0,18,normal
14:45:28,27928,4,1,44,0,13.8,70.0,7.0,1.0,0,35,normal
14:45:29,27929,4,2,45,0,14.0,70.0,7.0,0.0,0,31,normal
14:45:30,27930,4,3,45,0,14.0,70.0,7.0,0.0,0,23,normal
14:45:31,27931,4,4,46,0,14.2,70.0,8.0,0.0,0,36,normal
14:45:32,27932,4,5,48,0,14.6,70.0,9.0,0.0,0,14,normal
14:45:33,27933,4,6,50,0,15.0,70.0,9.0,0.0,0,30,normal
14:45:34,27934,4,7,50,0,15.0,70.0,9.0,0.0,0,16,normal
14:45:35,27935,4,8,51,0,15.2,70.0,9.0,0.0,0,24,normal
14:45:36,27936,4,9,52,0,15.4,70.0,9.0,0.0,0,19,normal
14:45:37,27937,4,10,55,0,16.0,70.0,9.0,1.0,0,30,normal
14:45:38,27938,4,11,56,0,16.200000000000003,70.0,9.0,0.0,0,19,normal
14:45:39,27939,4,12,57,0,16.4,70.0,9.0,0.0,0,37,normal
14:45:40,27940,4,13,57,0,16.4,70.0,9.0,0.0,0,34,normal
14:45:41,27941,4,14,57,0,16.4,70.0,9.0,0.0,0,15,normal
14:45:42,27942,0,0,57,1,6.196971564453786,9.156189484403626,10.0,1.0,0,19,normal
14:45:43,27943,0,1,58,1,6.857881252272227,7.61268762330709,11.0,2.0,0,16,normal
14:45:44,27944,0,2,58,2,7.908628422781305,6.788062440907279,11.0,2.0,0,21,normal
14:45:45,27945,0,3,58,3,7.307783490062513,7.655305957541513,11.0,2.0,0,27,normal
14:45:46,27946,0,4,59,6,9.80587065673326,5.772934832990755,11.0,2.0,0,39,normal
14:45:47,27947,1,0,52,6,30.0,6.2,9.0,3.0,0,41,normal
14:45:48,27948,1,1,46,8,33.19999331739617,6.6,9.0,3.0,0,33,normal
14:45:49,27949,1,2,41,11,37.19998997682597,7.2,7.0,3.0,0,18,normal
14:45:50,27950,1,3,35,11,41.99998663674336,7.2,6.0,3.0,0,40,normal
14:45:51,27951,1,4,31,11,45.19998329714815,7.2,5.0,3.0,0,30,normal
14:45:52,27952,1,5,26,11,49.19997995804019,7.2,4.0,3.0,0,12,normal
14:45:53,27953,1,6,19,13,54.7999766194193,7.6,2.0,3.0,0,14,normal
14:45:54,27954,1,7,12,13,60.39997328128533,7.6,0.0,3.0,0,17,normal
14:45:55,27955,1,8,6,16,65.19996994363808,8.2,0.0,3.0,0,13,normal
14:45:56,27956,1,9,0,19,69.99996660647741,8.8,0.0,3.0,0,19,normal
14:45:57,27957,1,10,0,22,70.0,9.4,0.0,3.0,0,10,normal
14:45:58,27958,1,11,0,23,70.0,9.6,0.0,3.0,0,21,normal
14:45:59,27959,1,12,0,24,70.0,9.8,0.0,3.0,0,15,normal
14:46:00,27960,1,13,0,24,70.0,9.8,0.0,3.0,0,6,normal
14:46:01,27961,1,14,0,25,70.0,10.0,0.0,3.0,0,16,normal
14:46:02,27962,1,15,0,25,70.0,10.0,0.0,4.0,0,19,normal
14:46:03,27963,1,16,0,27,70.0,10.4,0.0,4.0,0,24,normal
14:46:04,27964,1,17,0,29,70.0,10.8,0.0,4.0,0,9,normal
14:46:05,27965,1,18,0,30,70.0,11.0,0.0,4.0,0,15,normal
14:46:06,27966,1,19,0,31,70.0,11.2,0.0,4.0,0,18,normal
14:46:07,27967,1,20,0,33,70.0,11.6,0.0,4.0,0,22,normal
14:46:08,27968,1,21,0,34,70.0,11.8,0.0,4.0,0,27,normal
14:46:09,27969,1,22,0,36,70.0,12.2,0.0,6.0,0,17,normal
14:46:10,27970,1,23,0,38,70.0,12.6,0.0,6.0,0,16,normal
14:46:11,27971,1,24,0,40,70.0,13.0,0.0,7.0,0,29,normal
14:46:12,27972,1,25,0,42,70.0,13.4,1.0,7.0,0,14,normal
14:46:13,27973,1,26,0,42,70.0,13.4,0.0,7.0,0,29,normal
14:46:14,27974,1,27,0,42,70.0,13.4,1.0,8.0,0,26,normal
14:46:15,27975,1,28,0,43,70.0,13.6,0.0,8.0,0,17,normal
14:46:16,27976,1,29,0,43,70.0,13.6,0.0,8.0,0,27,normal
14:46:17,27977,1,30,0,43,70.0,13.6,1.0,9.0,0,23,normal
14:46:18,27978,1,31,0,44,70.0,13.8,1.0,9.0,0,28,normal
14:46:19,27979,1,32,0,45,70.0,14.0,0.0,9.0,0,26,normal
14:46:20,27980,1,33,0,46,70.0,14.2,0.0,9.0,0,30,normal
14:46:21,27981,2,0,0,48,70.0,14.6,0.0,9.0,0,23,normal
14:46:22,27982,2,1,0,50,70.0,15.0,0.0,9.0,0,37,normal
14:46:23,27983,2,2,0,50,70.0,15.0,0.0,9.0,0,32,normal
14:46:24,27984,2,3,0,52,70.0,15.4,0.0,10.0,0,16,normal
14:46:25,27985,2,4,0,52,70.0,15.4,0.0,10.0,0,21,normal
14:46:26,27986,2,5,0,54,70.0,15.8,0.0,11.0,0,17,normal
14:46:27,27987,2,6,0,55,70.0,16.0,0.0,11.0,0,26,normal
14:46:28,27988,2,7,0,60,70.0,17.0,0.0,12.0,0,45,normal
14:46:29,27989,2,8,0,61,70.0,17.2,0.0,12.0,0,38,normal
14:46:30,27990,2,9,0,61,70.0,17.2,0.0,12.0,0,17,normal
14:46:31,27991,2,10,0,64,70.0,17.8,0.0,12.0,0,43,normal
14:46:32,27992,2,11,0,66,70.0,18.200000000000003,0.0,12.0,0,23,normal
14:46:33,27993,2,12,0,69,70.0,18.8,0.0,13.0,0,34,normal
14:46:34,27994,2,13,0,70,70.0,19.0,0.0,13.0,0,30,normal
14:46:35,27995,2,14,0,71,70.0,19.2,0.0,13.0,0,52,normal
14:46:36,27996,2,15,0,72,70.0,19.4,0.0,13.0,0,49,normal
14:46:37,27997,3,0,0,67,5.0,30.0,0.0,12.0,0,22,normal
14:46:38,27998,3,1,1,61,5.2,30.0,1.0,10.0,0,38,normal
14:46:39,27999,3,2,3,56,5.6,30.0,1.0,8.0,0,48,normal
14:46:40,28000,3,3,3,51,5.6,30.0,1.0,7.0,0,29,normal
14:46:41,28001,3,4,7,44,6.4,34.799983418010555,1.0,5.0,0,16,normal
14:46:42,28002,3,5,7,39,6.4,38.79998010304982,2.0,3.0,0,36,normal
14:46:43,28003,3,6,10,33,7.0,43.59997678856776,2.0,3.0,0,15,normal
14:46:44,28004,3,7,10,28,7.0,47.59997347456418,3.0,1.0,0,14,normal
14:46:45,28005,3,8,10,23,7.0,51.59997016103894,3.0,0.0,0,15,normal
14:46:46,28006,3,9,10,17,7.0,56.39996684799186,3.0,0.0,0,8,normal
14:46:47,28007,3,10,10,12,7.0,60.39996353542278,3.0,0.0,0,10,normal
14:46:48,28008,3,11,10,5,7.0,65.99996022333153,3.0,0.0,0,7,normal
14:46:49,28009,3,12,10,0,7.0,70.0,4.0,0.0,0,5,normal
14:46:50,28010,3,13,10,0,7.0,70.0,4.0,0.0,0,2,normal
14:46:51,28011,3,14,10,0,7.0,70.0,4.0,0.0,0,9,normal
14:46:52,28012,3,15,10,0,7.0,70.0,4.0,0.0,0,10,normal
14:46:53,28013,3,16,11,0,7.2,70.0,4.0,0.0,0,4,normal
14:46:54,28014,3,17,14,0,7.800000000000001,70.0,4.0,0.0,0,7,normal
14:46:55,28015,3,18,18,0,8.6,70.0,4.0,0.0,0,4,normal
14:46:56,28016,3,19,18,0,8.6,70.0,4.0,0.0,0,15,normal
14:46:57,28017,3,20,18,0,8.6,70.0,4.0,0.0,0,6,normal
14:46:58,28018,3,21,19,0,8.8,70.0,5.0,0.0,0,10,normal
14:46:59,28019,3,22,19,0,8.8,70.0,6.0,0.0,0,7,normal
14:47:00,28020,3,23,19,0,8.8,70.0,6.0,0.0,0,14,normal
14:47:01,28021,3,24,19,0,8.8,70.0,7.0,0.0,0,7,normal
14:47:02,28022,3,25,20,0,9.0,70.0,7.0,0.0,0,7,normal
14:47:03,28023,3,26,20,0,9.0,70.0,7.0,0.0,0,15,normal
14:47:04,28024,3,27,22,0,9.4,70.0,7.0,0.0,0,21,normal
14:47:05,28025,3,28,24,0,9.8,70.0,7.0,0.0,0,12,normal
14:47:06,28026,3,29,27,0,10.4,70.0,7.0,0.0,0,20,normal
14:47:07,28027,3,30,28,0,10.6,70.0,7.0,0.0,0,16,normal
14:47:08,28028,3,31,31,0,11.2,70.0,7.0,0.0,0,10,normal
14:47:09,28029,3,32,31,0,11.2,70.0,7.0,0.0,0,22,normal
14:47:10,28030,3,33,32,0,11.4,70.0,7.0,0.0,0,24,normal
14:47:11,28031,3,34,34,0,11.8,70.0,8.0,0.0,0,30,normal
14:47:12,28032,3,35,34,0,11.8,70.0,8.0,0.0,0,16,normal
14:47:13,28033,3,36,35,0,12.0,70.0,8.0,0.0,0,19,normal
14:47:14,28034,4,0,35,0,12.0,70.0,9.0,0.0,0,19,normal
14:47:15,28035,4,1,35,0,12.0,70.0,11.0,0.0,0,29,normal
14:47:16,28036,4,2,36,0,12.2,70.0,11.0,0.0,0,28,normal
14:47:17,28037,4,3,39,0,12.8,70.0,11.0,0.0,0,22,normal
14:47:18,28038,4,4,41,0,13.2,70.0,11.0,0.0,0,18,normal
14:47:19,28039,4,5,42,0,13.4,70.0,11.0,0.0,0,20,normal
14:47:20,28040,4,6,43,0,13.6,70.0,11.0,0.0,0,21,normal
14:47:21,28041,4,7,44,0,13.8,70.0,11.0,0.0,0,31,normal
14:47:22,28042,4,8,44,0,13.8,70.0,11.0,0.0,0,24,normal
14:47:23,28043,4,9,45,0,14.0,70.0,11.0,0.0,0,21,normal
14:47:24,28044,4,10,46,0,14.2,70.0,11.0,0.0,0,21,normal
14:47:25,28045,4,11,47,0,14.4,70.0,11.0,0.0,0,17,normal
14:47:26,28046,4,12,48,0,14.6,70.0,11.0,0.0,0,23,normal
14:47:27,28047,4,13,50,0,15.0,70.0,11.0,0.0,0,37,normal
14:47:28,28048,0,0,50,1,5.584892582104169,7.68299010528766,11.0,0.0,0,28,normal
14:47:29,28049,0,1,53,2,7.85749128523674,9.466115121720035,11.0,1.0,0,32,normal
14:47:30,28050,0,2,53,3,8.364046369953025,8.267002566816261,11.0,1.0,0,45,normal
14:47:31,28051,0,3,53,4,5.567113612695735,8.804802266535686,11.0,1.0,0,18,normal
14:47:32,28052,0,4,54,4,5.518944117573762,9.966525645596985,11.0,1.0,0,20,normal
14:47:33,28053,0,5,55,4,6.652029353787624,5.422200365930958,11.0,1.0,0,33,normal
14:47:34,28054,1,0,49,7,30.79999670970895,6.4,9.0,1.0,0,35,normal
14:47:35,28055,1,1,42,8,36.39999341988792,6.6,8.0,1.0,0,39,normal
14:47:36,28056,1,2,36,9,41.199990130536754,6.8,8.0,1.0,0,38,normal
14:47:37,28057,1,3,29,10,46.79998684165528,7.0,8.0,1.0,0,28,normal
14:47:38,28058,1,4,22,10,52.39998355324333,7.0,8.0,1.0,0,18,normal
14:47:39,28059,1,5,18,13,55.59998026530074,7.6,8.0,2.0,0,11,normal
14:47:40,28060,1,6,14,13,58.79997697782736,7.6,6.0,2.0,0,9,normal
14:47:41,28061,1,7,8,14,63.599973690823,7.800000000000001,4.0,2.0,0,14,normal
14:47:42,28062,1,8,1,17,69.19997040428751,8.4,3.0,2.0,0,12,normal
14:47:43,28063,1,9,0,17,70.0,8.4,3.0,2.0,0,7,normal
14:47:44,28064,1,10,0,17,70.0,8.4,2.0,2.0,0,15,normal
14:47:45,28065,1,11,0,17,70.0,8.4,0.0,2.0,0,15,normal
14:47:46,28066,1,12,0,19,70.0,8.8,0.0,2.0,0,13,normal
14:47:47,28067,1,13,0,21,70.0,9.2,0.0,3.0,0,15,normal
14:47:48,28068,1,14,0,22,70.0,9.4,0.0,3.0,0,7,normal
14:47:49,28069,1,15,0,26,70.0,10.2,0.0,3.0,0,20,normal
14:47:50,28070,1,16,0,26,70.0,10.2,0.0,4.0,0,16,normal
14:47:51,28071,1,17,0,27,70.0,10.4,0.0,4.0,0,20,normal
14:47:52,28072,1,18,0,29,70.0,10.8,0.0,4.0,0,17,normal
14:47:53,28073,1,19,0,29,70.0,10.8,0.0,4.0,0,21,normal
14:47:54,28074,1,20,0,30,70.0,11.0,0.0,4.0,0,17,normal
14:47:55,28075,1,21,0,30,70.0,11.0,0.0,4.0,0,18,normal
14:47:56,28076,1,22,0,30,70.0,11.0,0.0,4.0,0,14,normal
14:47:57,28077,1,23,0,31,70.0,11.2,0.0,4.0,0,21,normal
14:47:58,28078,1,24,0,32,70.0,11.4,0.0,4.0,0,28,normal
14:47:59,28079,1,25,0,32,70.0,11.4,0.0,4.0,0,13,normal
14:48:00,28080,1,26,0,35,70.0,12.0,0.0,4.0,0,24,normal
14:48:01,28081,1,27,0,36,70.0,12.2,0.0,4.0,0,13,normal
14:48:02,28082,1,28,0,37,70.0,12.4,0.0,5.0,0,21,normal
14:48:03,28083,1,29,0,37,70.0,12.4,0.0,5.0,0,29,normal
14:48:04,28084,1,30,0,39,70.0,12.8,0.0,6.0,0,29,normal
14:48:05,28085,1,31,0,41,70.0,13.2,1.0,7.0,0,13,normal
14:48:06,28086,1,32,0,42,70.0,13.4,0.0,7.0,0,35,normal
14:48:07,28087,1,33,0,45,70.0,14.0,0.0,9.0,0,19,normal
14:48:08,28088,2,0,0,46,70.0,14.2,0.0,9.0,0,16,normal
14:48:09,28089,2,1,0,48,70.0,14.6,0.0,9.0,0,12,normal
14:48:10,28090,2,2,0,50,70.0,15.0,0.0,9.0,0,26,normal
14:48:11,28091,2,3,0,50,70.0,15.0,0.0,9.0,0,22,normal
14:48:12,28092,2,4,0,51,70.0,15.2,0.0,9.0,0,27,normal
14:48:13,28093,2,5,0,51,70.0,15.2,0.0,10.0,0,35,normal
14:48:14,28094,2,6,0,54,70.0,15.8,0.0,10.0,0,25,normal
14:48:15,28095,2,7,0,55,70.0,16.0,0.0,11.0,0,26,normal
14:48:16,28096,2,8,0,56,70.0,16.200000000000003,0.0,11.0,0,31,normal
14:48:17,28097,2,9,0,60,70.0,17.0,0.0,12.0,0,28,normal
14:48:18,28098,2,10,0,63,70.0,17.6,0.0,12.0,0,41,normal
14:48:19,28099,2,11,0,65,70.0,18.0,0.0,12.0,0,37,normal
14:48:20,28100,2,12,0,67,70.0,18.4,0.0,12.0,0,24,normal
14:48:21,28101,2,13,0,68,70.0,18.6,0.0,13.0,0,43,normal
14:48:22,28102,3,0,1,62,5.2,30.0,0.0,12.0,0,28,normal
14:48:23,28103,3,1,2,56,5.4,30.0,1.0,10.0,0,37,normal
14:48:24,28104,3,2,3,51,5.6,30.0,1.0,10.0,0,40,normal
14:48:25,28105,3,3,3,44,5.6,34.7999869311105,1.0,9.0,0,22,normal
14:48:26,28106,3,4,4,38,5.8,39.59998366504267,2.0,8.0,0,25,normal
14:48:27,28107,3,5,5,31,6.0,45.19998039943634,2.0,8.0,0,21,normal
14:48:28,28108,3,6,5,25,6.0,49.99997713429134,2.0,7.0,0,16,normal
14:48:29,28109,3,7,6,20,6.2,53.9999738696075,2.0,7.0,0,14,normal
14:48:30,28110,3,8,9,14,6.8,58.79997060538468,3.0,6.0,0,12,normal
14:48:31,28111,3,9,11,10,7.2,61.99996734162269,3.0,6.0,0,12,normal
14:48:32,28112,3,10,12,3,7.4,67.59996407832139,3.0,4.0,0,7,normal
14:48:33,28113,3,11,12,0,7.4,70.0,5.0,4.0,0,13,normal
14:48:34,28114,3,12,13,0,7.6,70.0,5.0,3.0,0,5,normal
14:48:35,28115,3,13,13,0,7.6,70.0,5.0,1.0,0,13,normal
14:48:36,28116,3,14,13,0,7.6,70.0,5.0,0.0,0,8,normal
14:48:37,28117,3,15,13,0,7.6,70.0,5.0,0.0,0,8,normal
14:48:38,28118,3,16,15,0,8.0,70.0,5.0,0.0,0,11,normal
14:48:39,28119,3,17,16,0,8.2,70.0,5.0,1.0,0,6,normal
14:48:40,28120,3,18,16,0,8.2,70.0,5.0,0.0,0,12,normal
14:48:41,28121,3,19,17,0,8.4,70.0,5.0,0.0,0,10,normal
14:48:42,28122,3,20,18,0,8.6,70.0,5.0,0.0,0,10,normal
14:48:43,28123,3,21,19,0,8.8,70.0,5.0,0.0,0,8,normal
14:48:44,28124,3,22,21,0,9.2,70.0,5.0,0.0,0,10,normal
14:48:45,28125,3,23,21,0,9.2,70.0,5.0,1.0,0,15,normal
14:48:46,28126,3,24,21,0,9.2,70.0,5.0,1.0,0,11,normal
14:48:47,28127,3,25,23,0,9.6,70.0,5.0,1.0,0,19,normal
14:48:48,28128,3,26,23,0,9.6,70.0,5.0,2.0,0,17,normal
14:48:49,28129,3,27,23,0,9.6,70.0,5.0,0.0,0,9,normal
14:48:50,28130,3,28,25,0,10.0,70.0,5.0,0.0,0,8,normal
14:48:51,28131,3,29,26,0,10.2,70.0,5.0,0.0,0,16,normal
14:48:52,28132,3,30,27,0,10.4,70.0,5.0,0.0,0,17,normal
14:48:53,28133,3,31,28,0,10.6,70.0,5.0,1.0,0,11,normal
14:48:54,28134,3,32,28,0,10.6,70.0,7.0,1.0,0,23,normal
14:48:55,28135,3,33,29,0,10.8,70.0,7.0,0.0,0,7,normal
14:48:56,28136,3,34,31,0,11.2,70.0,7.0,0.0,0,24,normal
14:48:57,28137,3,35,31,0,11.2,70.0,7.0,0.0,0,23,normal
14:48:58,28138,3,36,31,0,11.2,70.0,7.0,0.0,0,29,normal
14:48:59,28139,3,37,31,0,11.2,70.0,8.0,1.0,0,23,normal
14:49:00,28140,4,0,32,0,11.4,70.0,8.0,0.0,0,14,normal
14:49:01,28141,4,1,32,0,11.4,70.0,9.0,0.0,0,15,normal
14:49:02,28142,4,2,32,0,11.4,70.0,9.0,0.0,0,10,normal
14:49:03,28143,4,3,34,0,11.8,70.0,9.0,0.0,0,12,normal
14:49:04,28144,4,4,34,0,11.8,70.0,10.0,0.0,0,14,normal
14:49:05,28145,4,5,35,0,12.0,70.0,11.0,0.0,0,10,normal
14:49:06,28146,4,6,37,0,12.4,70.0,11.0,0.0,0,24,normal
14:49:07,28147,4,7,39,0,12.8,70.0,11.0,0.0,0,28,normal
14:49:08,28148,4,8,40,0,13.0,70.0,11.0,0.0,0,22,normal
14:49:09,28149,4,9,41,0,13.2,70.0,11.0,0.0,0,12,normal
14:49:10,28150,4,10,41,0,13.2,70.0,12.0,0.0,0,27,normal
14:49:11,28151,4,11,42,0,13.4,70.0,12.0,0.0,0,14,normal
14:49:12,28152,4,12,44,0,13.8,70.0,12.0,0.0,0,31,normal
14:49:13,28153,4,13,46,0,14.2,70.0,12.0,0.0,0,31,normal
14:49:14,28154,0,0,48,2,9.86297600067804,5.126582729908334,12.0,0.0,0,31,normal
14:49:15,28155,0,1,48,4,5.424893862623911,7.36746361223371,12.0,0.0,0,25,normal
14:49:16,28156,0,2,50,5,8.258078870097462,5.172162091492925,12.0,0.0,0,42,normal
14:49:17,28157,0,3,50,5,7.36965429284563,7.467224272202522,12.0,0.0,0,41,normal
14:49:18,28158,0,4,50,7,6.944016550010129,9.512675404602223,12.0,1.0,0,17,normal
14:49:19,28159,1,0,44,9,34.799996758167715,6.8,11.0,1.0,0,24,normal
14:49:20,28160,1,1,37,10,40.39999351678834,7.0,11.0,1.0,0,38,normal
14:49:21,28161,1,2,31,12,45.19999027586172,7.4,10.0,1.0,0,21,normal
14:49:22,28162,1,3,24,12,50.79998703538769,7.4,10.0,1.0,0,12,normal
14:49:23,28163,1,4,17,13,56.39998379536608,7.6,10.0,3.0,0,22,normal
14:49:24,28164,1,5,10,13,61.999980555796746,7.6,9.0,3.0,0,6,normal
14:49:25,28165,1,6,3,14,67.59997731667951,7.800000000000001,7.0,3.0,0,6,normal
14:49:26,28166,1,7,0,16,70.0,8.2,6.0,3.0,0,11,normal
14:49:27,28167,1,8,0,17,70.0,8.4,5.0,4.0,0,6,normal
14:49:28,28168,1,9,0,18,70.0,8.6,4.0,4.0,0,7,normal
14:49:29,28169,1,10,0,19,70.0,8.8,4.0,5.0,0,10,normal
14:49:30,28170,1,11,0,23,70.0,9.6,4.0,5.0,0,21,normal
14:49:31,28171,1,12,0,25,70.0,10.0,2.0,5.0,0,15,normal
14:49:32,28172,1,13,0,26,70.0,10.2,3.0,6.0,0,7,normal
14:49:33,28173,1,14,0,26,70.0,10.2,2.0,7.0,0,11,normal
14:49:34,28174,1,15,0,28,70.0,10.6,0.0,7.0,0,24,normal
14:49:35,28175,1,16,0,28,70.0,10.6,0.0,7.0,0,14,normal
14:49:36,28176,1,17,0,29,70.0,10.8,0.0,7.0,0,24,normal
14:49:37,28177,1,18,0,30,70.0,11.0,0.0,7.0,0,17,normal
14:49:38,28178,1,19,0,30,70.0,11.0,0.0,7.0,0,17,normal
14:49:39,28179,1,20,0,33,70.0,11.6,0.0,7.0,0,24,normal
14:49:40,28180,1,21,0,35,70.0,12.0,0.0,7.0,0,9,normal
14:49:41,28181,1,22,0,35,70.0,12.0,0.0,7.0,0,11,normal
14:49:42,28182,1,23,0,36,70.0,12.2,0.0,7.0,0,18,normal
14:49:43,28183,1,24,0,39,70.0,12.8,0.0,7.0,0,25,normal
14:49:44,28184,1,25,0,40,70.0,13.0,0.0,7.0,0,14,normal
14:49:45,28185,1,26,0,40,70.0,13.0,0.0,7.0,0,31,normal
14:49:46,28186,1,27,0,41,70.0,13.2,0.0,8.0,0,21,normal
14:49:47,28187,1,28,0,43,70.0,13.6,0.0,8.0,0,20,normal
14:49:48,28188,1,29,0,45,70.0,14.0,0.0,8.0,0,13,normal
14:49:49,28189,1,30,0,46,70.0,14.2,0.0,9.0,0,18,normal
14:49:50,28190,1,31,0,48,70.0,14.6,0.0,9.0,0,33,normal
14:49:51,28191,1,32,0,49,70.0,14.8,0.0,9.0,0,36,normal
14:49:52,28192,1,33,0,51,70.0,15.2,0.0,9.0,0,16,normal
14:49:53,28193,1,34,0,51,70.0,15.2,0.0,9.0,0,22,normal
14:49:54,28194,1,35,0,52,70.0,15.4,0.0,10.0,0,22,normal
14:49:55,28195,1,36,0,52,70.0,15.4,0.0,10.0,0,32,normal
14:49:56,28196,1,37,0,54,70.0,15.8,0.0,10.0,0,34,normal
14:49:57,28197,1,38,0,54,70.0,15.8,0.0,10.0,0,30,normal
14:49:58,28198,1,39,0,56,70.0,16.200000000000003,0.0,10.0,0,27,normal
14:49:59,28199,1,40,0,56,70.0,16.200000000000003,0.0,10.0,0,20,normal
14:50:00,28200,2,0,0,56,70.0,16.200000000000003,0.0,10.0,0,25,normal
14:50:01,28201,2,1,0,57,70.0,16.4,0.0,10.0,0,15,normal
14:50:02,28202,2,2,0,60,70.0,17.0,0.0,10.0,0,34,normal
14:50:03,28203,2,3,0,61,70.0,17.2,0.0,11.0,0,41,normal
14:50:04,28204,2,4,0,61,70.0,17.2,0.0,11.0,0,21,normal
14:50:05,28205,2,5,0,61,70.0,17.2,0.0,11.0,0,28,normal
14:50:06,28206,2,6,0,61,70.0,17.2,0.0,11.0,0,34,normal
14:50:07,28207,2,7,0,62,70.0,17.4,0.0,12.0,0,19,normal
14:50:08,28208,2,8,0,62,70.0,17.4,0.0,12.0,0,36,normal
14:50:09,28209,2,9,0,64,70.0,17.8,0.0,12.0,0,45,normal
